ID,CHOICE,VEH1,VEH2,VEH3,VEH4,VEH5,VEH6,ENG2,ENG3,AUD2,AUD3,ST2,ST3,SAF,WTY2,WTY3,PRICE
159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,24
159,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,20
159,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,26
159,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,22
159,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,30
159,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,26
159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,26
159,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,24
159,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,28
159,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,22
159,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,24
159,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,20
159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,26
159,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,28
159,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,24
159,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,20
159,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,28
159,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,28
159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,20
159,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,20
159,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,26
159,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,26
159,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,32
159,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,28
159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,26
159,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,32
159,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,28
159,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,20
159,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,20
159,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,32
159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,32
159,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,30
159,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,22
159,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,22
159,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,20
159,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,22
159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,20
159,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,28
159,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,24
159,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,20
159,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,22
159,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,28
159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,30
159,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,30
159,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,28
159,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,24
159,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,28
159,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,30
159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28
159,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,28
159,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,22
159,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,28
159,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,24
159,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,32
159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,26
159,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,32
159,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,30
159,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,24
159,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,30
159,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,22
159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,32
159,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,26
159,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,24
159,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,26
159,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,20
159,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,26
159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,28
160,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,32
160,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,30
160,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,26
160,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,26
160,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,24
160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,22
160,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,24
160,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,28
160,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,20
160,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,24
160,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,26
160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,24
160,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,24
160,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,24
160,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,24
160,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,22
160,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,32
160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,32
160,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,20
160,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,20
160,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,24
160,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,22
160,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,20
160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,20
160,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,26
160,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,22
160,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,24
160,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,32
160,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,28
160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,24
160,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,26
160,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,32
160,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,28
160,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,28
160,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,26
160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,28
160,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,20
160,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,30
160,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,30
160,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,32
160,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,28
160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30
160,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,24
160,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,26
160,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,32
160,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,28
160,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28
160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,28
160,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,24
160,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,24
160,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,28
160,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,30
160,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,30
160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,30
160,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,22
160,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,26
160,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,26
160,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,24
160,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,22
160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,20
160,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,32
160,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,24
160,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,24
160,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,20
160,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,24
160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,32
160,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,24
160,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,26
160,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,24
160,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,30
160,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,22
160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,32
161,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,26
161,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,28
161,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,28
161,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,26
161,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,32
161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,28
161,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,24
161,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,30
161,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,22
161,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,20
161,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,32
161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,32
161,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,26
161,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,24
161,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,32
161,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,24
161,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,24
161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,32
161,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,28
161,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,26
161,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,28
161,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,30
161,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,22
161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,22
161,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,32
161,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,26
161,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,26
161,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,28
161,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,20
161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,30
161,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,32
161,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,22
161,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,30
161,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,26
161,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,28
161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20
161,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,26
161,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,24
161,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,22
161,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,32
161,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,20
161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,24
161,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,20
161,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,28
161,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,22
161,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,20
161,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,30
161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,32
161,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,22
161,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,26
161,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,24
161,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,28
161,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,22
161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,28
161,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,30
161,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,24
161,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,32
161,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,22
161,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,32
161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,30
161,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,24
161,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,20
161,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,32
161,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20
161,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,24
161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,30
161,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,24
161,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,22
161,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,32
161,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,30
161,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,28
161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,28
162,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,24
162,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,26
162,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,22
162,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,32
162,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,24
162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,28
162,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,24
162,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,22
162,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,32
162,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,24
162,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,24
162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,32
162,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,28
162,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,24
162,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,30
162,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,26
162,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,24
162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,24
162,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,20
162,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,32
162,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,22
162,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,20
162,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,30
162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,32
162,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,22
162,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,32
162,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,22
162,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,20
162,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,22
162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,24
162,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,20
162,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,30
162,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,22
162,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,32
162,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,30
162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,32
162,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,28
162,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,24
162,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,26
162,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,32
162,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,24
162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,20
162,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,20
162,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,32
162,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,30
162,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,20
162,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,24
162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28
162,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,28
162,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,22
162,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,28
162,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,26
162,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,22
162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,20
162,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,26
162,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,32
162,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,26
162,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,22
162,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,24
162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,32
162,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,28
162,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,26
162,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,24
162,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,20
162,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,28
162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30
162,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,24
162,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,20
162,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,24
162,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,20
162,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,20
162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,26
163,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,30
163,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,28
163,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,22
163,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,22
163,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,32
163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,26
163,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,26
163,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,32
163,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,24
163,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,20
163,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,20
163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,20
163,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,22
163,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,30
163,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,22
163,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,26
163,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,20
163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,30
163,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,30
163,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,28
163,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,28
163,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,20
163,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,28
163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,26
163,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,30
163,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,32
163,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,24
163,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,22
163,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,32
163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,32
163,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,32
163,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,32
163,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,24
163,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,24
163,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,30
163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,32
163,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,30
163,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,30
163,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,28
163,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,32
163,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,22
163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,30
163,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,28
163,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,30
163,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,30
163,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,26
163,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,28
163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
